id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
48604869,"Seafront, LUX Room with IN/OUTdoor pool heaven",386848822,360 Deluxe Rooms,,San Giljan,35.92074,14.49317,Private room,150,1,0,,,22,365,0,
48780653,"St Julians, Indoor/Outdoor Pool, LUX ROOM & Views",222527557,360 Estates,,San Giljan,35.92073,14.4928,Private room,150,1,0,,,380,365,0,
48777517,"St Julians, Indoor/Outdoor Pool, LUX ROOM & Views",222527557,360 Estates,,San Giljan,35.91939,14.49352,Private room,150,1,0,,,380,365,0,
48604879,"Seafront, LUX Room with IN/OUTdoor pool heaven",386848822,360 Deluxe Rooms,,San Giljan,35.92053,14.49196,Private room,150,1,0,,,22,365,0,
48566351,"St Julians, Indoor/Outdoor Pool, LUX ROOM & Views",386848822,360 Deluxe Rooms,,San Giljan,35.92018,14.49219,Private room,150,1,0,,,22,365,0,
50425413,"Seafront, LUX Room with IN/OUTdoor pool heaven",386848822,360 Deluxe Rooms,,San Giljan,35.9202,14.49345,Private room,200,1,0,,,22,365,0,
21231573,Ensuite in St Julians!,145469547,Sash,,San Giljan,35.91198,14.48812,Private room,45,2,5,2018-07-20,0.10,1,365,0,
48604866,"Seafront, LUX Room with IN/OUTdoor pool heaven",386848822,360 Deluxe Rooms,,San Giljan,35.92053,14.49171,Private room,150,1,0,,,22,365,0,
50425411,"Seafront, LUX Room with IN/OUTdoor pool heaven",386848822,360 Deluxe Rooms,,San Giljan,35.92035,14.49197,Private room,200,1,0,,,22,365,0,
50605948,"St Julians, Indoor/Outdoor Pool, LUX ROOM & Views",222527557,360 Estates,,San Giljan,35.92035,14.49288,Private room,200,1,0,,,380,365,0,
50779055,Designer boutique PACEVILLE with WIFI & Comfy BED,222527557,360 Estates,,San Giljan,35.92107,14.491,Private room,72,2,0,,,380,365,0,
51802334,"thestudentshouse2, private room seaviews",372885293,Jose,,San Giljan,35.91883,14.48681,Private room,21,2,1,2021-11-29,1,21,200,1,
51189265,1st floor Twin bed blue room with private balcony,290363225,David,,San Giljan,35.918442,14.487795,Private room,19,3,2,2021-10-12,0.68,3,178,2,
49039729,double bedroom in fully furnished flat,10607147,Marion,,San Giljan,35.91611,14.49188,Private room,20,1,0,,,1,241,0,
44379950,"St. Julian's 2 Single beds, Pvt. Bathroom  TV & AC",349296546,Matthew,,San Giljan,35.91413,14.48477,Private room,113,3,0,,,21,277,0,
40220222,St Julians single room with shared bathroom,308765077,Dario,,San Giljan,35.9219,14.48728,Private room,25,2,0,,,5,153,0,
49382283,Private room at Paceville,330339176,Serge,,San Giljan,35.91865,14.48715,Private room,40,1,0,,,28,365,0,
52449942,"thestudentshousemalta 2, private double room",372885293,Jose,,San Giljan,35.91871,14.48684,Private room,22,3,0,,,21,116,0,
47845764,Luxury in the heart of St Julians with Pool & Gym,222527557,360 Estates,,San Giljan,35.92139,14.49085,Private room,130,1,11,2021-11-28,2.23,380,365,11,
47839918,"The ultimate, luxury experience in St JULIANS PV 💎",222527557,360 Estates,,San Giljan,35.91964,14.4894,Private room,300,1,2,2021-09-06,0.41,380,365,2,
47932238,Serviced Lux Room with Balcony overlooking Spinola,222527557,360 Estates,,San Giljan,35.91998,14.48915,Private room,150,1,1,2021-10-23,0.44,380,365,1,
44081004,Stylish Hotel Room in the Centre of Paceville,228187161,Gary,,San Giljan,35.92269,14.48778,Private room,64,1,19,2021-12-12,1.08,20,341,16,
40832420,Double bedroom in San jullians,317674826,Ruveyda,,San Giljan,35.92237,14.49098,Private room,25,1,25,2021-11-02,1.06,1,272,18,
52555172,private couple room,424828037,Abdo,,San Giljan,35.91256,14.4849,Private room,35,1,0,,,1,364,0,
41911346,Double room with ensuite in Villa in St Julians 7,98349920,Richard,,San Giljan,35.91506,14.48421,Private room,25,1,4,2021-08-21,0.68,17,365,4,
44378669,"St. Julians - Doublebd pvt kitchen, bath & terrace",349296546,Matthew,,San Giljan,35.91429,14.48485,Private room,88,3,0,,,21,333,0,
42951505,"Swimmingpool and BBQ Charming House, Room 2",331793979,Ania,,San Giljan,35.91354,14.48297,Private room,60,2,0,,,11,365,0,
41544408,"Cosy Private Bedroom, close to Balluta Bay | AC",326979558,Karl,,San Giljan,35.91114,14.49129,Private room,1148,1,2,2020-03-11,0.09,3,205,0,
32889966,Sliema Penthouse Amethyst Suite w/private bathroom,230249121,Gloria,,San Giljan,35.91088,14.49189,Private room,35,2,3,2020-08-18,0.09,5,332,0,
50656474,Habitacion compartida San julians DAMAuna cama,261571182,Elizabeth,,San Giljan,35.91297,14.49011,Private room,15,1,0,,,3,29,0,
44055058,St Julian's Quiet & Spacious Flat - Single Bedrom,353184892,Arnaud,,San Giljan,35.91042,14.48872,Private room,28,2,1,2021-08-10,0.21,2,1,1,
43858366,Private Room Sea Front St.Julians Paceville,173831214,Stefano,,San Giljan,35.92552,14.48878,Private room,26,1,5,2021-11-09,1.12,1,85,5,
15881990,Welcoming Room - Guest Bedroom,102985565,Gabriel,,San Giljan,35.9138,14.49558,Private room,19,3,2,2019-06-18,0.06,1,73,0,
44054446,St. Julian's Quiet & Spacious Flat - Main Bedroom,353184892,Arnaud,,San Giljan,35.91113,14.48732,Private room,30,2,5,2021-08-16,0.29,2,1,2,
28858203,Comfortable room in Sliema,104088653,Julian,,San Giljan,35.91049,14.49407,Private room,30,2,1,2018-11-05,0.03,3,83,0,
47525674,"Sunnyside PENTHOUSE in St Julians, Paceville",376586560,Maria,,San Giljan,35.92454,14.48976,Entire home/apt,62,3,6,2021-10-01,1.01,4,347,6,
48036437,Serviced Lux Room with Balcony overlooking Spinola,222527557,360 Estates,,San Giljan,35.92148,14.48989,Private room,114,1,5,2021-09-25,0.55,380,365,5,
52261702,Private bedroom and bathroom in St Julians,124878872,Kristina,,San Giljan,35.92253,14.49122,Private room,19,5,1,2021-11-01,0.51,3,65,1,
2153263,Large Room off St.Julian's Seafront,10989209,Francois,,San Giljan,35.91458,14.49227,Private room,30,3,119,2019-11-07,1.33,1,363,0,
34650047,"Sharing flat, own en-suite connected to bedroom.",36220543,Kevin,,San Giljan,35.91364,14.49293,Private room,20,7,1,2019-06-26,0.03,3,199,0,
51631026,"Comfortable SEA FRONT room with WIFI, AC & BALCONY",222527557,360 Estates,,San Giljan,35.91498,14.49461,Private room,106,3,1,2021-09-23,0.30,380,365,1,
53268340,Paceville Private room ( The Red Room),156085613,Wayne,,San Giljan,35.92343,14.49191,Private room,47,1,0,,,3,235,0,
35526293,Johnny`s Apartment (Room 2),250033544,Chanelle & Steve,,San Giljan,35.92405,14.49151,Private room,30,2,20,2021-10-25,0.65,4,347,4,
1655019,Private room in St. Julian's,8774638,Karl,,San Giljan,35.91037,14.49099,Private room,17,2,70,2021-10-09,0.78,6,194,10,
49655729,"Balluta, TV, Wi-Fi, Desk, cosy quiet room",14425877,Moise,,San Giljan,35.91118,14.49295,Private room,30,3,2,2021-10-04,0.35,1,51,2,
47438807,Antoniel Suites Superior Double or Twin Room,382959868,Cristian,,San Giljan,35.92222,14.49027,Private room,66,1,2,2021-12-18,0.19,2,364,2,
199917,Maltese town house close to the sea,976961,Anna,,San Giljan,35.91717,14.49209,Private room,28,4,71,2021-12-26,0.61,2,218,9,
50673620,AMAZING seaview room with beautiful balcony & WIFI,222527557,360 Estates,,San Giljan,35.92299,14.49272,Private room,64,1,2,2021-08-27,0.45,380,355,2,
51610513,LUX ROOM - With Seaview ROOFTOP POOL | WIFI & AC |,222527557,360 Estates,,San Giljan,35.92298,14.49222,Private room,100,2,0,,,380,365,0,
42961398,"Sea View Triplex, Double Room 3",331793979,Ania,,San Giljan,35.92053,14.4926,Private room,80,2,0,,,11,365,0,
30149121,Torri Katur Apartment 2 Room 2; Shared Common Areas,162228587,Robert,,San Giljan,35.92253,14.48687,Private room,53,1,0,,,49,29,0,
47985529,"LUX Family/Friends Room SLPS 4, with Pool & Gym",222527557,360 Estates,,San Giljan,35.92117,14.49136,Private room,114,1,4,2021-11-01,0.40,380,365,4,
10305661,"8Villa B&B in St Julian's,  triple room",51419938,Barbara,,San Giljan,35.92065,14.48801,Private room,120,3,5,2019-10-06,0.09,5,365,0,
39406396,Brand new apartment in the heart of Saint Julians,302679172,Dejan,,San Giljan,35.91653,14.48957,Entire home/apt,56,1,39,2021-11-21,1.47,1,160,14,
26215659,"Brand new, modern 2 bed 2 bath apt in St. Julian's",197026586,Andrew,,San Giljan,35.91239,14.48955,Entire home/apt,53,3,59,2021-12-13,1.41,1,159,13,
47564903,Private room near the beach!!,254187697,Deborah,,San Giljan,35.91416,14.49427,Private room,19,2,0,,,1,29,0,
22875191,Double Bedroom in St. Julian's,8774638,Karl,,San Giljan,35.91032,14.49108,Private room,17,2,70,2021-12-26,1.57,6,258,18,
2530421,Private room w/bathroom in St Julian’s,6158728,Ian,,San Giljan,35.9188,14.49,Private room,47,5,7,2016-07-16,0.08,33,365,0,
10278302,"8Villa B&B in St Julians, double bedroom",51419938,Barbara,,San Giljan,35.92045,14.48763,Private room,86,3,25,2019-06-25,0.36,5,362,0,
48566354,"St Julians, Indoor/Outdoor Pool, LUX ROOM & Views",386848822,360 Deluxe Rooms,,San Giljan,35.92024,14.49127,Private room,150,1,2,2021-09-04,0.40,22,365,2,
47299809,VIC- SEAFRONT Apartment,118489013,Ed,,San Giljan,35.91438,14.49533,Entire home/apt,69,2,5,2021-10-15,0.63,26,215,5,
27801305,Saint Julian's Apartment Block 63 apt 2,206571400,Slavko,,San Giljan,35.91224,14.49255,Entire home/apt,120,4,14,2021-08-28,0.47,2,118,5,
20315922,"Central, Modern Apts close to Seafront",2474524,Simon,,San Giljan,35.91343,14.49472,Entire home/apt,66,3,20,2021-11-29,0.45,12,359,15,
10819319,Modern Apts Minutes Away from main Bus Lines,2474524,Simon,,San Giljan,35.914,14.49504,Entire home/apt,65,3,55,2020-10-06,0.79,12,305,0,
42613453,"Duplex central house, SLP 4 in the heart of Sliema",279785348,Caroline,,San Giljan,35.90981,14.49367,Entire home/apt,101,2,4,2021-11-18,0.20,3,246,3,
23012898,"St Julians' Sea Front, Spectacular View, Apartment",2246771,Bill,,San Giljan,35.91678,14.4937,Entire home/apt,102,4,28,2021-11-16,0.65,3,94,3,
40935828,Portomaso / St Julians - 2 Bedroom Apartment,318936236,Nico,,San Giljan,35.92294,14.494,Entire home/apt,150,3,1,2021-09-30,0.33,1,29,1,
1132182,Twin beds with own private bathroom  &  fridge,882598,Vicki,,San Giljan,35.91344,14.49346,Private room,45,3,67,2019-11-03,0.75,2,0,0,
52024317,"TheStudentsHouseMalta2, private room sea view",372885293,Jose,,San Giljan,35.91705,14.4865,Private room,21,3,0,,,21,273,0,
23016391,Davana Studio,171409029,Maria,,San Giljan,35.91457,14.49124,Entire home/apt,114,1,103,2021-11-08,2.23,3,56,18,
39514130,Penthouse,206571400,Slavko,,San Giljan,35.91577,14.49148,Entire home/apt,80,4,0,,,2,0,0,
51396397,St julians kokka suite,98152081,Carolina Suites,,San Giljan,35.91468,14.49154,Entire home/apt,60,2,5,2021-09-28,1.15,13,242,5,
50413782,Waters Edge Spinola Penthouse with jacuzzi,1774894,ShortLets,,San Giljan,35.919739,14.492643,Entire home/apt,225,7,6,2021-11-20,1.10,163,260,6,
4381953,Seafront apartment in Spinola bay,22751496,Antoine,,San Giljan,35.91854,14.49195,Entire home/apt,109,5,33,2021-12-08,0.40,4,334,10,
44148767,Spinola Bay Sea Front Apt 6,118325962,Alberto,,San Giljan,35.91822,14.49209,Entire home/apt,101,3,6,2021-12-12,0.35,10,304,1,
12078897,Satisfying apartment,64730846,Natasha,,San Giljan,35.91927,14.4927,Entire home/apt,90,2,86,2021-10-23,1.25,1,88,11,
52181799,Unique House with private hot/cold Jacuzi & BBQ,95522386,Natasha,,San Giljan,35.91498,14.48958,Entire home/apt,113,3,7,2021-12-16,2.59,1,341,7,
52317529,Spacious 3 bedroom Apartment with a view,233843450,Patricia,,San Giljan,35.91709,14.48863,Entire home/apt,81,4,1,2021-10-23,0.44,1,328,1,
35005655,Trendy St. Julians Apartment Close to the Sea,156332369,Lucia,,San Giljan,35.91124,14.48857,Entire home/apt,130,3,23,2020-03-04,0.75,1,348,0,
1129820,Apartment in St Julians,6198295,Romina,,San Giljan,35.91643,14.48684,Entire home/apt,67,3,146,2021-12-13,1.39,1,345,18,
23462396,COZY Studio-flat in PACEVILLE,104094953,Federica,,San Giljan,35.92188,14.49216,Entire home/apt,71,2,63,2021-10-27,1.38,3,234,15,
34138513,Cosy twin room with private bathroom,257379931,Hamdi,,San Giljan,35.91281,14.49405,Private room,20,2,15,2020-11-20,0.50,1,212,0,
19957159,Lovely and quiet,30720700,Talal,,San Giljan,35.91136,14.48496,Private room,40,1,9,2019-12-01,0.17,1,270,0,
9481908,Charming Views seafront St Julians Apartment,1774894,ShortLets,,San Giljan,35.91851,14.49175,Entire home/apt,137,7,14,2021-11-26,0.20,163,265,2,
37487250,"St Julian's, 3B, open sea view, 3 m to sandy beach",19816539,Chris,,San Giljan,35.92379,14.49238,Entire home/apt,80,5,9,2021-11-25,0.31,9,61,7,
27451860,Superb new luxury apartment in Saint Julians A1,123724814,Maria,,San Giljan,35.92309,14.49197,Entire home/apt,93,3,73,2021-11-29,1.82,7,172,21,
4237567,St Julian Seafront Duplex 4-bed,1774894,ShortLets,,San Giljan,35.92001,14.49179,Entire home/apt,210,7,23,2021-12-05,0.27,163,365,9,
46497602,Amazing Views St Julians Seafront apartment,1774894,ShortLets,,San Giljan,35.91842,14.49188,Entire home/apt,178,5,1,2021-11-14,0.64,163,246,1,
30504489,Sea view Luxurious Boutique Apartment A5,123724814,Maria,,San Giljan,35.92324,14.49205,Entire home/apt,114,3,64,2021-12-15,1.75,7,176,18,
27536715,Seaview Portomaso Apartment,6265995,Alina,,San Giljan,35.92191,14.49265,Entire home/apt,248,2,27,2021-10-11,0.67,1,256,5,
19036042,"St. Julians, private room (5 mins to balluta Bay)",80075941,Michael,,San Giljan,35.91563,14.48546,Private room,40,2,1,2019-05-11,0.03,1,178,0,
24881226,Modern Private Room In St. Julians,122568486,Sandra,,San Giljan,35.91559,14.49214,Private room,45,5,47,2021-08-09,1.06,2,57,2,
5854907,"Double bedded room ,  en-suite &  fridge in room",882598,Vicki,,San Giljan,35.91424,14.4935,Private room,45,3,113,2020-01-02,1.39,2,95,0,
51766347,Private room in San Julian's,90209213,Miquel,,San Giljan,35.91044,14.48798,Private room,17,10,4,2021-11-10,0.94,4,117,4,
25610988,Private Bedroom - The ArtHouse - Tal - Mummy,43674959,Christine,,San Giljan,35.9156,14.49137,Private room,20,2,43,2021-10-10,1.03,7,176,7,
51798495,Lovely 2 bedroom apt with pool - Great Location,56080441,Faye,,San Giljan,35.91349,14.48979,Entire home/apt,105,3,2,2021-10-05,0.65,1,51,2,
21525802,Sweet heartland of swieqi,44717024,Terence,,San Giljan,35.92054,14.48676,Private room,23,2,20,2021-08-21,0.46,2,59,2,
47985532,"LUX Family/Friends Room SLPS 4, with Pool & Gym",222527557,360 Estates,,San Giljan,35.92135,14.49029,Private room,104,1,1,2021-10-10,0.37,380,356,1,
47947970,Privilege LUX room with Spinola Views and Service,222527557,360 Estates,,San Giljan,35.91986,14.49069,Private room,111,1,5,2021-10-18,1.01,380,365,5,
45365526,Triple Room in Swieqi Guesthouse,190827224,Ryan,,San Giljan,35.91919,14.48678,Private room,41,2,2,2021-08-10,0.41,8,309,2,
49065708,Room in a Charming Villa in San Julians,395567659,Dario Nunzio,,San Giljan,35.91773,14.48741,Private room,35,2,0,,,2,211,0,
51631703,LUX ROOM - With Seaview ROOFTOP POOL | WIFI & AC |,222527557,360 Estates,,San Giljan,35.9215,14.49063,Private room,100,2,0,,,380,365,0,
12513415,Home Sweet Home B&B #2  (Private Bathroom),43918574,Bernardette & David,,San Giljan,35.91729,14.4888,Private room,45,3,53,2020-08-13,0.79,2,344,0,
28602988,St.Julian's apartment centrally located!,32054215,Carol,,San Giljan,35.91545,14.48894,Entire home/apt,65,2,17,2021-09-24,0.51,1,169,5,
34076927,"Entire two bedroom flat in Balluta Bay, St.Julian",1000545,Tobias,,San Giljan,35.91231,14.49054,Entire home/apt,35,5,13,2021-09-02,0.44,1,153,5,
27475794,Outstanding  boutique apartment with sea views A3,123724814,Maria,,San Giljan,35.92309,14.49197,Entire home/apt,81,3,89,2021-12-16,2.22,7,175,18,
43204733,Escape to St Julians Superior Rm with StunningView,137633608,Robert,,San Giljan,35.91275,14.48467,Private room,90,4,0,,,3,365,0,
43204875,Escape to St Julians -Luxury Triple Room,137633608,Robert,,San Giljan,35.91343,14.4853,Private room,90,4,0,,,3,365,0,
20313927,Double bedroom in St. Julian's,8774638,Karl,,San Giljan,35.9125,14.49005,Private room,17,2,70,2021-12-11,1.39,6,321,19,
50783466,"Central hotel room, with SUPER CLEAN and COMFY BED",222527557,360 Estates,,San Giljan,35.92066,14.49087,Private room,60,2,1,2021-07-21,0.19,380,365,1,
10305973,"Elegant B&B in St. Julian's,  twin room",51419938,Barbara,,San Giljan,35.91842,14.48838,Private room,50,3,35,2019-08-20,0.52,5,346,0,
19938879,Modern Bedroom - Great Location: Near sea,141284798,Natalia,,San Giljan,35.91953,14.4885,Private room,39,3,27,2019-08-16,0.50,1,91,0,
51124793,Double room in the most central location,30390010,Özgür,,San Giljan,35.91764,14.48742,Private room,40,2,3,2021-09-20,0.68,2,89,3,
50326220,Double bedroom in Penthouse in St. Julian,9655219,Francesco,,San Giljan,35.91606,14.48657,Private room,25,2,25,2021-12-24,4.34,1,49,25,
26023254,St.Julian's Suite w/shower GERU,98152081,Carolina Suites,,San Giljan,35.91593,14.49185,Private room,39,2,42,2021-10-04,1.00,13,365,16,
49049561,Privacy with ensuite bathroom,90209213,Miquel,,San Giljan,35.91169,14.4871,Private room,19,10,12,2021-09-28,1.34,4,152,12,
23609917,St Julian's super location 3 bedroom apartment,111592988,Jonathan,,San Giljan,35.91653,14.48661,Entire home/apt,90,2,31,2020-01-02,0.68,1,58,0,
41773863,Double room in a quiet area near the love monument,324954353,Nataly,,San Giljan,35.92058,14.48922,Private room,60,1,1,2021-08-15,0.22,1,180,1,
4534224,Superb views of Spinola Bay in Heart of St.Julians,23510668,Susan,,San Giljan,35.919533,14.492418,Entire home/apt,94,4,92,2021-12-20,1.11,1,157,22,
31776121,St Julians Central Apartment,59871645,Jeffrey,,San Giljan,35.92059,14.49188,Entire home/apt,56,3,61,2021-11-30,1.75,11,51,24,
21378143,"St julians, 5min away from all amenities.",154827610,Lilian,,San Giljan,35.91665,14.48708,Private room,23,1,51,2021-11-12,1.89,1,327,8,
50766071,"SUPER LIVING, penthouse level suite with terrace",222527557,360 Estates,,San Giljan,35.92073,14.49103,Private room,120,2,0,,,380,365,0,
42960493,"Sea View Triplex, Room with private Bathroom, 2",331793979,Ania,,San Giljan,35.92084,14.49121,Private room,80,2,0,,,11,365,0,
27526706,St. Julians Apartment - Central & Super Cosy,176029715,Thomas,,San Giljan,35.91062,14.48772,Entire home/apt,50,3,110,2021-12-26,2.68,1,239,19,
47919483,Specious Comfy Room In The City Center.,156432919,Zuhir,,San Giljan,35.91272,14.48845,Private room,30,7,1,2021-07-13,0.18,1,4,1,
7984498,Maltese town house double room,976961,Anna,,San Giljan,35.91175,14.49292,Private room,25,3,58,2021-09-30,0.75,2,173,4,
52296427,SCUBA DIVING Room in Sant Julian's,90209213,Miquel,,San Giljan,35.91057,14.48709,Private room,17,10,1,2021-10-03,0.34,4,183,1,
5656788,CENTRAL ST. JULIAN'S 1 bedroom flat,28902304,Michael,,San Giljan,35.91706,14.49002,Entire home/apt,42,3,74,2020-01-25,0.91,1,3,0,
52588319,Luxury 2 bed apartment in the heart of St Julians,99489923,James,,San Giljan,35.919811,14.492533,Entire home/apt,167,3,8,2021-12-28,3.81,2,343,8,
35123996,"Stresa Court Apartments, Flat 8, in St Julians",190827224,Ryan,,San Giljan,35.92036,14.49299,Entire home/apt,75,2,8,2020-02-05,0.26,8,326,0,
46886062,Sail Malta & Gozo Your Way,41802573,Ted,,San Giljan,35.92211,14.49387,Entire home/apt,550,2,0,,,1,181,0,
52142512,Seafront City Studio Apartment with Beach Access,82270418,Roger,,San Giljan,35.92006,14.49345,Entire home/apt,95,3,8,2021-12-11,2.50,2,99,8,
4834518,St Julians Seafront 2-bedroom Apart,1774894,ShortLets,,San Giljan,35.91401,14.49251,Entire home/apt,178,7,18,2021-05-29,0.22,163,297,1,
51304875,A designer one bedroom apt with separate office,37748772,Tony,,San Giljan,35.913937,14.493388,Entire home/apt,100,14,2,2021-09-28,0.56,1,356,2,
6372764,Luxury Central Designer Apartment,8836191,Jo,,San Giljan,35.91679,14.49131,Entire home/apt,88,4,136,2021-10-27,1.72,1,347,15,
52808105,3 bedroomed flat walking distance to Balluta Bay,215624839,Paolo,,San Giljan,35.91102,14.49075,Private room,30,1,1,2021-11-13,0.63,1,84,1,
30061949,"Torri Katur Apartment 1 Room 1, Shared common areas",162228587,Robert,,San Giljan,35.92518,14.48556,Private room,63,1,4,2019-11-25,0.12,49,30,0,
12559054,Viewpoint Cosy Maisonette in popular St.Julians,1413448,Jonathan,,San Giljan,35.91311,14.48741,Private room,43,3,26,2018-08-31,0.38,2,212,0,
6920411,"STJULIANS: 2 min walk from sea, 2 bedrooms/baths",36220543,Kevin,,San Giljan,35.9132,14.49316,Entire home/apt,46,6,49,2021-11-27,0.64,3,198,5,
45744012,"Comfortable, brand new 2Br APT in St Julians ☀️🏖",222527557,360 Estates,,San Giljan,35.91175,14.49258,Entire home/apt,109,3,2,2021-10-09,0.34,380,365,2,
43288749,Seaviews St Julians House,1774894,ShortLets,,San Giljan,35.91232,14.49306,Entire home/apt,145,3,3,2021-11-22,0.63,163,256,3,
34555925,Belmonte Heights | Luxury 3 Bedroom apartment,249153894,Karl,,San Giljan,35.91416,14.49514,Entire home/apt,1148,1,19,2021-11-20,0.62,7,359,10,
51335973,"Penthouse with COMFY SOFA, large terrace & WIFI",222527557,360 Estates,,San Giljan,35.91015,14.49316,Entire home/apt,103,2,1,2021-10-21,0.43,380,340,1,
23018752,Jasmine Suite,171409029,Maria,,San Giljan,35.91613,14.49254,Entire home/apt,145,1,94,2021-12-14,2.04,3,52,8,
13301305,Maltese Balcony - Waterfront,6409004,Loving Malta,,San Giljan,35.91503,14.49259,Entire home/apt,200,4,24,2021-08-23,0.36,2,6,1,
1115901,Saint Julians - Paceville Nightlife,794193,Freda,,San Giljan,35.91365,14.48627,Private room,35,3,123,2021-09-25,1.37,1,304,11,
26991314,Private room- The Arthouse-Tan-Nanna - St Julian's,43674959,Christine,,San Giljan,35.91531,14.49151,Private room,18,1,30,2021-10-25,0.72,7,265,5,
26025335,St Julians Penthouse Studio Apartment -,98152081,Carolina Suites,,San Giljan,35.91718,14.49202,Private room,41,2,52,2021-11-08,1.23,13,349,16,
21526145,Bedroom with private bathroom,124878872,Kristina,,San Giljan,35.92116,14.49195,Private room,20,7,6,2021-10-11,0.27,3,52,3,
33510444,Private Double bedroom in St Julian’s Malta,43674959,Christine,,San Giljan,35.91735,14.49172,Private room,18,1,30,2021-09-30,0.91,7,119,7,
6736230,Superb Location! Spinola Bay St Julians 2 Bedroom,34332444,Eva,,San Giljan,35.91962,14.49294,Entire home/apt,59,3,100,2021-12-13,1.29,4,298,2,
53772088,Cosy 1 bedroom apartment minutes away from the sea,42689401,Damien,,San Giljan,35.91233,14.48731,Entire home/apt,69,2,0,,,1,84,0,
44308810,Spinola Bay Sea Front Studio Room,118325962,Alberto,,San Giljan,35.91689,14.49299,Entire home/apt,89,3,2,2021-11-08,0.13,10,352,1,
44427746,Beautiful designed seaside APT in Sliema HOTSPOT ⛱,222527557,360 Estates,,San Giljan,35.91525,14.49535,Entire home/apt,107,2,7,2021-11-25,1.06,380,334,7,
45859381,Brand new 3Br townhouse in the heart of Sliema,279785348,Caroline,,San Giljan,35.91075,14.49328,Entire home/apt,193,3,3,2021-10-18,0.53,3,69,3,
49085211,Triplex HOT TUB PENTHOUSE in St Julians Beachfront,222527557,360 Estates,,San Giljan,35.91551,14.49292,Entire home/apt,500,3,5,2021-08-27,0.77,380,0,5,
50208124,Compact well equipped apartment close to the beach,374173942,Tanya,,San Giljan,35.91217,14.49177,Entire home/apt,55,7,1,2021-08-14,0.22,2,365,1,
11286430,3 Bedroom Appartment 3 min walk from Baluta Bay,31578808,Ewelina,,San Giljan,35.91531,14.49298,Entire home/apt,160,4,14,2020-09-16,0.20,1,51,0,
5295558,Private home in St Julian's with Terrace,27425930,Nevise,,San Giljan,35.91162,14.48762,Entire home/apt,100,4,90,2021-10-23,1.19,1,352,7,
50354216,St.Julians Seafront Fully Equipped 1 bedroom apt.,351475708,Eva,,San Giljan,35.92037,14.49382,Entire home/apt,114,3,9,2021-10-29,1.44,2,254,9,
45247947,Brand new spacious apartment in sunny ST JULIANS ☀️,222527557,360 Estates,,San Giljan,35.92258,14.49206,Entire home/apt,65,3,8,2021-10-02,0.56,380,343,7,
25514600,《Bright & Modern Double Bedroom in St Julians》,31665666,Sara,,San Giljan,35.91933,14.48934,Private room,100,2,1,2018-08-19,0.02,1,0,0,
44572271,Confortable and quiet Apartment in St. Julian's,88346063,Cristian,,San Giljan,35.9171,14.49016,Entire home/apt,85,2,10,2021-11-21,0.63,1,262,9,
51780068,Beautiful comfortable PENTHOUSE with BALCONY & BBQ,222527557,360 Estates,,San Giljan,35.92319,14.49205,Entire home/apt,57,2,1,2021-11-05,0.55,380,362,1,
23518507,COZY APARTMENT IN PACEVILLE,104094953,Federica,,San Giljan,35.92383,14.49181,Entire home/apt,80,2,56,2021-11-27,1.24,3,240,15,
19080268,1 bedroom Apartment,70785421,Cynthia,,San Giljan,35.91823,14.49203,Entire home/apt,47,3,36,2021-12-20,0.76,2,96,2,
40057897,Spinola Bay 2BR flat with Sea Views and Terrace!,40004498,Nathalie,,San Giljan,35.91747,14.49202,Entire home/apt,76,4,27,2021-11-14,1.07,6,160,8,
7411121,"Balluta bay
St Julian's",38829614,Stephan,,San Giljan,35.91234,14.48951,Private room,40,2,26,2016-10-23,0.33,1,363,0,
32836971,Beautiful Bungalow with private pool near beach,14436895,Jean Pierre,,San Giljan,35.92522,14.4853,Entire home/apt,341,7,3,2021-09-01,0.54,14,358,3,
44355754,Brand New Guesthouse  - St.Julians,349296546,Matthew,,San Giljan,35.91531,14.48504,Entire home/apt,403,3,3,2020-08-16,0.17,21,91,0,
43951892,One bedroom maisonette in the thick of things,351955544,Reuben,,San Giljan,35.91124,14.49231,Entire home/apt,65,3,2,2020-08-26,0.12,1,180,0,
6857481,Spacious and bright home in amazing St Julians,13878009,George,,San Giljan,35.91087,14.49087,Entire home/apt,69,4,56,2021-12-15,0.82,1,243,1,
26023876,St Julians SUITE w/ bathroom PEJXU,98152081,Carolina Suites,,San Giljan,35.91736,14.49193,Entire home/apt,39,2,38,2021-10-18,0.93,13,359,16,
52433116,"San Giljan, Malta",27392088,Eduard,,San Giljan,35.91616,14.49184,Entire home/apt,85,5,0,,,1,364,0,
21853376,Saint Julian's Holiday Home with a View,70551168,Robert,,San Giljan,35.91165,14.48944,Entire home/apt,163,3,52,2021-12-20,1.07,1,323,8,
49379792,"1 BR with super COMFY bed with WIFI, AC & BALCONY",222527557,360 Estates,,San Giljan,35.92057,14.49221,Entire home/apt,102,3,6,2021-09-13,0.88,380,340,6,
53040285,Seafront City ground floor Studio,82270418,Roger,,San Giljan,35.91978,14.49462,Entire home/apt,91,3,3,2021-12-11,2.31,2,80,3,
